Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
119999972,40,41,640.0,16.0,16,16,16.0,0.0,16,0,0.390243902,2.49878019,5.466667942,0.675000158,1499999.65,1297998.492,2805549.0,196248.0,117000000.0,2999958.513,8590.761708,3018471.0,2983438.0,117000000.0,2930371.175,440508.5621,3021431.0,215041.0,1,1280,1312,0.333333411,0.341666746,0,16,8.195121951,8.046836698,64.75158085,0,0,0,1,1,1,8.296296296,16.0,0.390243902,40,640,41,16,63616,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112937783,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.470937622,0.141670923,7529185.533,4688132.144,10300000.0,18206.0,103000000.0,10300000.0,48408.10492,10400000.0,10200000.0,103000000.0,25700000.0,10300000.0,30800000.0,10300000.0,0,88,40,0.09739876,0.044272164,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,18610.5,271.3601543,18788.0,18206.0,10300000.0,40174.5001,10300000.0,10200000.0,IPCam_V380
449098,0,2,0.0,168.0,0,0,0.0,0.0,168,0,84.0,118.7939392,374.0831622,4.453370979,449098.0,0.0,449098.0,449098.0,0.0,0.0,0.0,0.0,0.0,449098.0,449098.0,0.0,449098.0,449098.0,1,0,40,0.0,4.453370979,0,168,112.0,96.99484522,9408.0,0,0,0,1,1,0,168.0,0.0,84.0,0,0,2,168,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
200797,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.960308172,200797.0,0.0,200797.0,200797.0,0.0,0.0,0.0,0.0,0.0,200797.0,200797.0,0.0,200797.0,200797.0,0,0,64,0.0,9.960308172,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119985219,5168,7651,5888.0,5791397.0,32,0,1.139318885,4.127156623,1448,1,756.9464122,571.58452,48316.65974,106.8381598,9360.681776,21937.11774,1257392.0,17.0,120000000.0,23219.80279,34439.7467,1257392.0,25.0,120000000.0,15684.34235,30259.61622,1284228.0,17.0,1,165376,244832,43.07197206,63.76618773,0,1448,452.2145866,576.5756143,332439.439,0,0,0,1,1,1,452.2498635,1.139318885,756.9464122,5168,5888,7651,5791397,63568,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119996655,4560,2528,5143887.0,0.0,1448,1,1128.045395,486.9695956,0,0,0.0,0.0,42866.91992,59.0683132,16931.93947,27608.6906,222013.0,24.0,120000000.0,26320.14959,33499.53017,305975.0,28.0,120000000.0,47461.50257,47179.71784,249563.0,24.0,0,145920,81064,38.00105928,21.06725392,0,1448,725.6153195,666.7672949,444578.6256,0,0,0,0,1,0,725.7176919,1128.045395,0.0,4560,5143887,2528,0,64000,4560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119984369,40,41,640.0,0.0,16,16,16.0,0.0,0,0,0.0,0.0,5.334028135,0.675087936,1499804.613,1298450.567,2806739.0,202046.0,117000000.0,3000015.308,7402.237653,3012743.0,2983091.0,120000000.0,2999609.225,10051.35547,3015741.0,2984071.0,0,1280,1312,0.333376758,0.341711177,0,16,7.804878049,8.046836698,64.75158085,0,0,0,0,1,1,7.901234568,16.0,0.0,40,640,41,0,62960,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112799969,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.47517826,0.141844011,7519997.933,4682490.051,10300000.0,18265.0,103000000.0,10300000.0,40553.72961,10300000.0,10200000.0,103000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097517757,0.044326253,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,18400.5,158.5402157,18574.0,18265.0,10200000.0,33299.01812,10300000.0,10200000.0,IPCam_V380
7411,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,269.8691135,7411.0,0.0,7411.0,7411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,134.9345567,134.9345567,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
407337,0,2,0.0,168.0,0,0,0.0,0.0,168,0,84.0,118.7939392,412.4349126,4.909939436,407337.0,0.0,407337.0,407337.0,0.0,0.0,0.0,0.0,0.0,407337.0,407337.0,0.0,407337.0,407337.0,1,0,40,0.0,4.909939436,0,168,112.0,96.99484522,9408.0,0,0,0,1,1,0,168.0,0.0,84.0,0,0,2,168,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119973425,4950,7243,5600.0,5660368.0,32,0,1.131313131,4.114364452,1448,0,781.4949607,565.8047553,47226.85878,101.6308403,9840.339977,25444.88924,1065718.0,16.0,120000000.0,24210.82562,42318.60432,1230978.0,25.0,120000000.0,16566.33872,34930.61296,1083709.0,16.0,0,158652,231808,41.25913718,60.37170315,0,1448,464.652124,580.5390454,337025.5832,0,0,0,0,1,1,464.6902321,1.131313131,781.4949607,4950,5600,7243,5660368,63808,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119903021,4429,2480,5038626.0,48.0,1448,1,1137.644163,479.9013146,16,0,0.019354839,0.556262149,42022.91117,57.62156735,17357.12522,29130.4064,559510.0,26.0,120000000.0,27077.7981,35632.30457,559510.0,28.0,120000000.0,48365.40863,50462.94232,854735.0,26.0,0,141728,80296,36.93818524,20.68338211,0,1448,729.1858177,667.443427,445480.7282,0,0,0,0,1,0,729.2913591,1137.644163,0.019354839,4429,5038626,2480,48,64000,4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
117221634,39,41,624.0,16.0,16,16,16.0,0.0,16,0,0.390243902,2.49878019,5.459743037,0.68246788,1483818.152,1297218.17,2815312.0,190097.0,114000000.0,3000179.342,10542.50082,3031101.0,2970059.0,117000000.0,2930540.85,442676.7404,3040599.0,202311.0,1,1248,1312,0.332703091,0.349764788,0,16,8.098765432,8.049231234,64.79012346,0,0,0,1,1,1,8.2,16.0,0.390243902,39,624,41,16,63776,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112839833,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.473950551,0.1417939,7522655.533,4684000.055,10300000.0,18507.0,103000000.0,10300000.0,41718.30226,10300000.0,10200000.0,103000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097483306,0.044310594,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,18626.5,104.8697605,18751.0,18507.0,10300000.0,31737.35723,10300000.0,10200000.0,IPCam_V380
37269343,6,6,602.0,38.0,325,0,100.3333333,156.1751154,19,0,6.333333333,9.81155781,17.17229091,0.321980455,3388122.091,9253339.927,31000000.0,1455.0,37100000.0,7415472.4,13300000.0,31000000.0,9322.0,6222957.0,1244591.4,1661576.505,3977132.0,112549.0,0,192,208,0.160990227,0.160990227,0,325,49.23076923,112.3863529,12630.69231,0,1,0,0,0,1,53.33333333,100.3333333,6.333333333,6,602,6,38,505,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
30672276,3,5,40.0,240.0,40,0,13.33333333,23.09401077,168,0,48.0,69.45502142,9.128765012,0.260821857,4381753.714,10700000.0,28700000.0,201.0,1591174.0,795587.0,539676.6233,1177196.0,413978.0,30700000.0,7667541.5,14300000.0,29100000.0,201.0,1,72,100,0.097808197,0.163013661,0,168,49.77777778,69.2274833,4792.444444,0,0,0,1,1,1,56.0,13.33333333,48.0,3,40,5,240,9,1,411617.0,0.0,411617.0,411617.0,28700000.0,0.0,28700000.0,28700000.0,IPCam_V380
119990341,5100,7560,5920.0,5761022.0,16,0,1.160784314,4.150723664,1448,0,762.0399471,566.1278071,48061.71857,105.5084926,9478.658741,19965.15067,360758.0,16.0,120000000.0,23528.03962,31457.83745,363498.0,25.0,120000000.0,15873.65101,27725.04622,364154.0,16.0,0,163236,241932,42.50342117,63.00507138,0,1448,455.488666,575.0274152,330656.5282,0,0,0,0,1,1,455.5246445,1.160784314,762.0399471,5100,5920,7560,5761022,63728,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119992012,4607,2520,5170768.0,1448.0,1448,1,1122.372043,486.708192,1448,0,0.574603175,28.84485044,43104.66933,59.39562044,16838.62083,26678.67932,214880.0,28.0,120000000.0,26044.98632,31824.20862,274369.0,28.0,120000000.0,47634.78047,45170.01329,229925.0,43.0,0,147424,80860,38.39422244,21.00139799,0,1448,725.8226712,664.1460133,441089.927,0,0,0,0,1,0,725.9245124,1122.372043,0.574603175,4607,5170768,2520,1448,64000,4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119985484,40,41,640.0,16.0,16,16,16.0,0.0,16,0,0.390243902,2.49878019,5.467328031,0.675081662,1499818.55,1295764.672,2806094.0,201166.0,117000000.0,2999741.641,8254.829118,3019401.0,2982352.0,117000000.0,2930244.6,440582.6974,3015807.0,213979.0,1,1280,1312,0.33337366,0.341708002,0,16,8.195121951,8.046836698,64.75158085,0,0,0,1,1,1,8.296296296,16.0,0.390243902,40,640,41,16,63136,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112650366,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.479793399,0.142032384,7510024.4,4676123.342,10300000.0,18442.0,102000000.0,10200000.0,29837.87649,10300000.0,10200000.0,102000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097647264,0.04438512,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,18547.75,100.9764824,18670.0,18442.0,10200000.0,21447.72522,10300000.0,10200000.0,IPCam_V380
448461,0,2,0.0,168.0,0,0,0.0,0.0,168,0,84.0,118.7939392,374.614515,4.459696607,448461.0,0.0,448461.0,448461.0,0.0,0.0,0.0,0.0,0.0,448461.0,448461.0,0.0,448461.0,448461.0,1,0,40,0.0,4.459696607,0,168,112.0,96.99484522,9408.0,0,0,0,1,1,0,168.0,0.0,84.0,0,0,2,168,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119999568,5182,7726,5920.0,5611430.0,64,0,1.142416056,4.226845413,1448,0,726.3046855,573.769793,46811.41852,107.5670539,9297.247075,23535.24992,1054228.0,17.0,120000000.0,23160.02857,38262.03492,1187541.0,25.0,120000000.0,15533.92466,32036.75754,1069492.0,17.0,1,165836,247244,43.18348879,64.38356511,0,1448,435.2310016,568.6974451,323416.7841,0,0,0,1,1,1,435.2647196,1.142416056,726.3046855,5182,5920,7726,5611430,63648,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119975603,4356,2422,5003279.0,1512.0,1448,0,1148.594812,475.4607544,1448,0,0.624277457,29.42926813,41715.07269,56.4948192,17703.35001,29532.92604,222239.0,28.0,120000000.0,27548.5837,35238.48029,223817.0,28.0,120000000.0,49553.90706,49563.85094,225405.0,138.0,0,139392,78080,36.30738159,20.18743761,0,1448,738.4922555,669.5292448,448269.4096,0,0,0,0,1,0,738.6012098,1148.594812,0.624277457,4356,5003279,2422,1512,64000,4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119805863,41,40,656.0,0.0,16,16,16.0,0.0,0,0,0.0,0.0,5.475525017,0.67609379,1497573.288,1295646.364,2807449.0,17833.0,117000000.0,2925112.0,410445.4726,3019336.0,427801.0,117000000.0,3000398.872,53930.061,3239142.0,2775843.0,0,1312,1292,0.342220314,0.333873477,0,16,8.0,8.049231234,64.79012346,0,0,0,0,1,0,8.098765432,16.0,0.0,41,656,40,0,63952,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112732642,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.477253731,0.141928724,7515509.467,4680548.514,10300000.0,15369.0,102000000.0,10200000.0,47273.07583,10300000.0,10200000.0,102000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097575998,0.044352726,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,17056.0,1740.416234,18704.0,15369.0,10200000.0,37164.69438,10300000.0,10200000.0,IPCam_V380
74338157,2,4,40.0,204.0,40,0,20.0,28.28427125,168,0,51.0,79.82480817,3.282298215,0.080712251,14900000.0,32800000.0,73500000.0,227.0,419429.0,419429.0,0.0,419429.0,419429.0,74300000.0,24800000.0,42600000.0,73900000.0,227.0,1,40,80,0.026904084,0.053808167,0,168,58.85714286,76.47968918,5849.142857,0,0,0,1,1,2,68.66666667,20.0,51.0,2,40,4,204,9,1,407828.0,0.0,407828.0,407828.0,73500000.0,0.0,73500000.0,73500000.0,IPCam_V380
119968421,5227,7734,5952.0,5642830.0,16,0,1.138702889,4.114102588,1448,0,729.6133954,571.4290665,47085.57429,108.0367641,9256.822608,22134.55952,1194901.0,16.0,120000000.0,22949.42059,34241.08915,1194901.0,25.0,120000000.0,15513.82659,30301.05041,1245141.0,16.0,0,167276,247512,43.56979909,64.46696502,0,1448,435.7955562,567.9321754,322546.9558,0,0,0,0,1,1,435.8291798,1.138702889,729.6133954,5227,5952,7734,5642830,63536,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119993124,4361,2430,4992592.0,1480.0,1448,3,1144.827333,474.3221167,1448,0,0.609053498,29.37747546,41619.65147,56.59490955,17672.03594,28540.70555,216575.0,21.0,120000000.0,27515.81032,34335.39878,281320.0,29.0,120000000.0,49384.17909,49252.32514,245043.0,29.0,0,139552,78108,36.34374916,20.25116039,0,1448,735.5005889,667.58697,445672.3625,0,0,0,0,1,0,735.6088941,1144.827333,0.609053498,4361,4992592,2430,1480,64000,4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119995059,40,41,640.0,0.0,16,16,16.0,0.0,0,0,0.0,0.0,5.333552942,0.675027794,1499938.238,1295997.817,2804662.0,202862.0,117000000.0,3000173.333,7966.627727,3013562.0,2978477.0,120000000.0,2999876.475,12595.9128,3016316.0,2968481.0,0,1280,1312,0.333347059,0.341680735,0,16,7.804878049,8.046836698,64.75158085,0,0,0,0,1,1,7.901234568,16.0,0.0,40,640,41,0,63296,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112858929,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.47336275,0.141769908,7523928.6,4686274.639,10400000.0,15531.0,103000000.0,10300000.0,51478.62325,10400000.0,10200000.0,103000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097466812,0.044303096,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,16355.5,1493.534175,18593.0,15531.0,10300000.0,42733.26441,10400000.0,10200000.0,IPCam_V380
59079,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33.85297652,59079.0,0.0,59079.0,59079.0,0.0,0.0,0.0,0.0,0.0,59079.0,59079.0,0.0,59079.0,59079.0,0,0,64,0.0,33.85297652,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
449193,0,2,0.0,168.0,0,0,0.0,0.0,168,0,84.0,118.7939392,374.0040473,4.452429134,449193.0,0.0,449193.0,449193.0,0.0,0.0,0.0,0.0,0.0,449193.0,449193.0,0.0,449193.0,449193.0,1,0,40,0.0,4.452429134,0,168,112.0,96.99484522,9408.0,0,0,0,1,1,0,168.0,0.0,84.0,0,0,2,168,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119996629,5189,7520,5696.0,5716416.0,32,0,1.097706687,4.081368396,1448,0,760.1617021,566.2096701,47685.60623,105.9113086,9442.605367,19992.11941,277978.0,16.0,120000000.0,23129.03065,30950.558,279681.0,25.0,120000000.0,15958.78016,27767.27,279691.0,16.0,0,166048,240664,43.24288143,62.66842713,0,1448,450.3194335,573.5468248,328955.9603,0,0,0,0,1,1,450.3548666,1.097706687,760.1617021,5189,5696,7520,5716416,63680,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119973759,4402,2444,5101725.0,0.0,1448,1,1158.956156,465.4087351,0,0,0.0,0.0,42523.67386,57.06247814,17527.21096,28659.57374,225456.0,17.0,120000000.0,27259.44808,35066.31176,289067.0,29.0,120000000.0,49109.19321,50146.72058,278674.0,17.0,0,140864,78724,36.69135682,20.37112132,0,1448,745.103695,669.0697267,447654.2992,0,0,0,0,1,0,745.2125329,1158.956156,0.0,4402,5101725,2444,0,64000,4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
117208406,39,41,624.0,16.0,16,16,16.0,0.0,16,0,0.390243902,2.49878019,5.460359217,0.682544902,1483650.709,1298018.955,2807801.0,202798.0,114000000.0,3000043.553,9031.293804,3021224.0,2985503.0,117000000.0,2930210.15,441146.9016,3015803.0,210661.0,1,1248,1312,0.33274064,0.349804262,0,16,8.098765432,8.049231234,64.79012346,0,0,0,1,1,1,8.2,16.0,0.390243902,39,624,41,16,62656,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
9380,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,213.2196162,9380.0,0.0,9380.0,9380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,106.6098081,106.6098081,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112781728,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.475740326,0.141866952,7518781.867,4682075.753,10300000.0,15560.0,103000000.0,10300000.0,27534.12021,10300000.0,10200000.0,102000000.0,25600000.0,10300000.0,30800000.0,10200000.0,0,88,40,0.09753353,0.044333423,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,17772.5,1477.414521,18629.0,15560.0,10200000.0,22109.99293,10300000.0,10200000.0,IPCam_V380
119986243,3,4,208.0,204.0,168,0,69.33333333,87.75724092,168,0,51.0,79.82480817,3.433726982,0.058340022,20000000.0,48300000.0,119000000.0,27.0,1058667.0,529333.5,170116.4565,649624.0,409043.0,119000000.0,39800000.0,68500000.0,119000000.0,27.0,1,60,80,0.025002866,0.033337155,0,168,72.5,80.63852323,6502.571429,0,0,0,1,1,1,82.85714286,69.33333333,51.0,3,208,4,204,10,2,408093.0,0.0,408093.0,408093.0,119000000.0,0.0,119000000.0,119000000.0,IPCam_V380
119997426,4960,7117,5712.0,5685599.0,16,0,1.151612903,4.13558247,1448,0,798.8757904,558.8221282,47428.60901,100.6438255,9936.852103,24455.50186,1231379.0,17.0,120000000.0,24197.5614,38817.03393,1231379.0,25.0,120000000.0,16862.43494,33400.34053,1251250.0,17.0,1,160808,227744,41.33421995,59.30960552,0,1448,471.295082,581.4190367,338048.0962,0,0,0,1,1,1,471.3341062,1.151612903,798.8757904,4960,5712,7117,5685599,63808,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119987865,4343,2425,5047382.0,1448.0,1448,1,1162.187889,455.8956645,1448,0,0.597113402,29.40442494,42077.83845,56.40570403,17731.32333,26792.48452,216313.0,27.0,120000000.0,27634.16029,33148.54953,333284.0,28.0,120000000.0,49498.94348,47500.18776,245084.0,56.0,0,138976,78128,36.19532692,20.21037711,0,1448,746.0892303,666.2993904,443954.8777,0,0,0,0,1,0,746.1994681,1162.187889,0.597113402,4343,5047382,2425,1448,64000,4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119986724,40,41,640.0,16.0,16,16,16.0,0.0,16,0,0.390243902,2.49878019,5.467271529,0.675074686,1499834.05,1297578.963,2812394.0,202336.0,117000000.0,2999697.872,10380.28064,3024368.0,2967042.0,117000000.0,2930288.95,441051.5621,3020474.0,211470.0,1,1280,1312,0.333370215,0.341704471,0,16,8.195121951,8.046836698,64.75158085,0,0,0,1,1,1,8.296296296,16.0,0.390243902,40,640,41,16,63472,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112843485,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.473838122,0.141789311,7522899.0,4684271.491,10300000.0,18323.0,103000000.0,10300000.0,44635.77957,10300000.0,10200000.0,103000000.0,25600000.0,10300000.0,30800000.0,10300000.0,0,88,40,0.097480151,0.04430916,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,18463.25,236.8985366,18816.0,18323.0,10300000.0,35181.34777,10300000.0,10200000.0,IPCam_V380
113199919,27,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.415194643,2460867.804,14100000.0,94700000.0,175.0,113000000.0,4352419.192,18700000.0,94800000.0,175.0,113000000.0,5957890.474,21800000.0,94700000.0,195.0,0,864,656,0.238516072,0.176678572,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,27,0,20,0,349,0,1174936.5,262427.8326,1360501.0,989372.0,55200000.0,55800000.0,94700000.0,15700000.0,IPCam_V380
119605766,1,1,168.0,0.0,168,168,168.0,0.0,0,0,0.0,0.0,1.404614557,0.016721602,120000000.0,0.0,120000000.0,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,0.008360801,0.008360801,0,168,56.0,96.99484522,9408.0,0,0,0,0,1,1,84.0,168.0,0.0,1,168,1,0,10,1,0.0,0.0,0.0,0.0,120000000.0,0.0,120000000.0,120000000.0,IPCam_V380
119982197,4955,6949,5968.0,5633860.0,32,0,1.20443996,4.234065627,1448,0,810.7439919,560.9602526,47005.54033,99.21471933,10079.99639,30568.58627,1336620.0,17.0,120000000.0,24215.261,52522.90719,1501331.0,25.0,120000000.0,17268.59485,41356.95331,1355057.0,17.0,1,164208,222380,41.29779354,57.91692579,0,1448,473.7790844,585.5903555,342916.0644,0,0,0,1,1,1,473.8188844,1.20443996,810.7439919,4955,5968,6949,5633860,63680,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119988928,4308,2405,5006127.0,1608.0,1448,0,1162.053621,456.6545727,1448,0,0.668607069,29.54303159,41734.97575,55.94682869,17876.77712,27661.60011,204621.0,20.0,120000000.0,27852.20734,33838.18159,232813.0,29.0,120000000.0,49911.04617,49237.81997,325054.0,26.0,0,137856,77704,35.90331268,20.04351602,0,1448,746.08028,666.5470128,444284.9203,0,0,0,0,1,0,746.1914196,1162.053621,0.668607069,4308,5006127,2405,1608,64000,4305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
119999942,40,41,640.0,0.0,16,16,16.0,0.0,0,0,0.0,0.0,5.333335911,0.675000326,1499999.275,1298485.116,2808818.0,201631.0,117000000.0,2999700.923,9136.111203,3016060.0,2982991.0,120000000.0,2999998.55,11760.14479,3015865.0,2980465.0,0,1280,1312,0.333333494,0.341666832,0,16,7.804878049,8.046836698,64.75158085,0,0,0,0,1,1,7.901234568,16.0,0.0,40,640,41,0,62816,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
112782060,11,5,312.0,80.0,84,16,28.36363636,27.50735439,16,16,16.0,0.0,3.475730094,0.141866534,7518804.0,4682252.065,10300000.0,14522.0,103000000.0,10300000.0,26880.59026,10300000.0,10200000.0,103000000.0,25600000.0,10200000.0,30800000.0,10300000.0,0,88,40,0.097533242,0.044333292,16,84,24.0,22.58317958,510.0,0,0,0,0,0,0,25.5,28.36363636,16.0,11,312,5,80,-1,11,17504.0,1988.337161,18537.0,14522.0,10200000.0,20530.79317,10300000.0,10200000.0,IPCam_V380
119481219,1,2,168.0,168.0,168,168,168.0,0.0,168,0,84.0,118.7939392,2.812157449,0.025108549,59700000.0,83800000.0,119000000.0,459881.0,0.0,0.0,0.0,0.0,0.0,459881.0,459881.0,0.0,459881.0,459881.0,1,20,40,0.008369516,0.016739032,0,168,126.0,84.0,7056.0,0,0,0,1,1,2,168.0,168.0,84.0,1,168,2,168,10,1,459881.0,0.0,459881.0,459881.0,119000000.0,0.0,119000000.0,119000000.0,IPCam_V380
112996118,4,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.070798892,16100000.0,35300000.0,95100000.0,84359.0,112000000.0,37300000.0,50600000.0,95100000.0,856762.0,113000000.0,37700000.0,51400000.0,96200000.0,84359.0,0,128,128,0.035399446,0.035399446,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,4,0,4,0,265,0,909401.0,74442.78771,962040.0,856762.0,55500000.0,56000000.0,95100000.0,15900000.0,IPCam_V380
278268,5,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.34292121,34783.5,75531.76962,219544.0,26.0,222822.0,55705.5,109232.5433,219544.0,220.0,278268.0,92756.0,155888.7623,272733.0,26.0,0,160,128,17.96828956,14.37463165,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,5,0,4,0,371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_V380
